user_id,anime_id,rating,watching_status,watched_episodes
65,38883,0,2,13
65,28825,0,2,12
65,33654,0,2,12
65,431,0,2,1
65,11061,10,2,148
65,40491,0,2,6
65,40803,0,2,13
65,39534,0,2,12
65,14719,10,2,26
65,20899,10,2,24
65,26055,10,2,24
65,31933,10,2,39
65,37991,10,2,39
65,37999,0,2,12
65,40591,0,2,12
65,40839,0,2,12
65,33,0,2,25
65,38000,0,2,26
65,33206,0,2,13
65,11771,10,2,25
65,16894,0,2,25
65,24415,0,2,25
65,16916,9,2,1
65,4898,0,2,24
65,31812,0,2,1
65,22145,0,2,10
65,23317,0,2,2
65,41466,0,2,9
65,37208,0,2,15
65,32182,10,2,12
65,20,0,2,220
65,1735,0,2,500
65,30,9,2,26
65,32,0,2,1
65,10165,10,2,26
65,40515,0,2,10
65,30276,0,2,12
65,34134,0,2,12
65,437,9,2,1
65,37522,8,2,13
65,30240,0,2,12
65,13601,0,2,22
65,23281,0,2,11
65,41290,0,2,1
65,39761,10,2,1
65,32542,0,2,12
65,33524,0,2,1
65,205,10,2,26
65,199,0,2,1
65,16498,0,2,25
65,25777,0,2,12
65,35760,0,2,12
65,38524,0,2,10
65,170,0,2,101
65,2418,0,2,1
65,31680,0,2,10
65,33417,0,2,10
65,43690,0,2,12
65,41353,0,2,13
65,22319,0,2,12
65,27899,0,2,12
65,36511,0,2,12
65,37799,0,2,12
65,523,0,2,1
65,40615,0,2,1
65,41226,0,2,12
65,33352,0,2,13
65,37779,0,2,12
65,37585,0,2,2
65,40646,0,2,1
65,32995,0,2,12
65,530,0,3,4
65,34382,0,3,2
65,25183,0,3,5
65,37105,0,3,1
65,41783,0,3,1
65,34933,0,3,1
65,22535,0,3,2
65,37510,0,3,2
65,1210,0,3,2
65,33255,0,3,5
65,40902,0,3,1
65,31580,0,4,1
65,40074,2,4,1
65,40267,0,4,3
65,38101,0,6,0
65,32998,0,6,0
65,22199,0,6,0
65,11111,0,6,0
65,24833,0,6,0
65,66,0,6,0
65,5081,0,6,0
65,39195,0,6,0
65,889,0,6,0
65,269,0,6,0
65,41587,0,6,0
65,14967,0,6,0
65,44511,0,6,0
65,14741,0,6,0
65,1575,0,6,0
65,1482,0,6,0
65,16592,0,6,0
65,28223,0,6,0
65,3702,0,6,0
65,37982,0,6,0
65,6746,0,6,0
65,790,0,6,0
65,3786,0,6,0
65,6702,0,6,0
65,227,0,6,0
65,120,0,6,0
65,71,0,6,0
65,5114,0,6,0
65,384,0,6,0
65,39486,0,6,0
65,43692,0,6,0
65,36028,0,6,0
65,40052,0,6,0
65,245,0,6,0
65,37141,0,6,0
65,270,0,6,0
65,11617,0,6,0
65,35376,0,6,0
65,31234,0,6,0
65,42897,0,6,0
65,40359,0,6,0
65,14467,0,6,0
65,5680,0,6,0
65,40221,0,6,0
65,16035,0,6,0
65,40908,0,6,0
65,43,0,6,0
65,33605,0,6,0
65,42590,0,6,0
65,36563,0,6,0
65,19,0,6,0
65,457,0,6,0
65,877,0,6,0
65,23755,0,6,0
65,20507,0,6,0
65,28297,0,6,0
65,853,0,6,0
65,29803,0,6,0
65,26243,0,6,0
65,1943,0,6,0
65,322,0,6,0
65,3366,0,6,0
65,31240,0,6,0
65,6675,0,6,0
65,45,0,6,0
65,35851,0,6,0
65,37450,0,6,0
65,5355,0,6,0
65,18119,0,6,0
65,3588,0,6,0
65,9253,0,6,0
65,37430,0,6,0
65,40730,0,6,0
65,42249,0,6,0
65,37521,0,6,0
65,35968,0,6,0
65,23283,0,6,0
66,269,0,1,143
66,31043,0,1,3
66,22043,0,1,11
66,249,0,1,94
66,25681,0,1,5
66,16894,0,1,17
66,1735,9,1,450
66,5525,8,2,25
66,719,0,2,2
66,5784,0,2,4
66,22199,8,2,24
66,2225,0,2,52
66,9547,0,2,1
66,3359,7,2,13
66,1640,0,2,2
66,9919,10,2,25
66,11737,9,2,1
66,11266,9,2,1
66,10647,8,2,10
66,1946,6,2,50
66,971,0,2,50
66,12145,0,2,52
66,25965,0,2,52
66,25967,0,2,52
66,28805,9,2,1
66,2156,0,2,52
66,7334,0,2,39
66,10330,0,2,46
66,5337,0,2,52
66,288,0,2,51
66,1669,0,2,51
66,1668,0,2,52
66,20543,7,2,1
66,2220,0,2,1
66,530,0,2,46
66,740,0,2,43
66,532,0,2,38
66,1239,0,2,39
66,996,0,2,34
66,1498,8,2,12
66,12079,0,2,1
66,7059,0,2,1
66,11285,7,2,8
66,1216,0,2,1
66,1042,0,2,1
66,15605,7,2,12
66,25437,0,2,2
66,22745,0,2,1
66,3389,7,2,3
66,2827,0,2,45
66,2800,0,2,115
66,2116,0,2,128
66,1674,0,2,47
66,2120,0,2,1
66,2119,0,2,1
66,2118,0,2,1
66,1614,0,2,52
66,2122,0,2,1
66,2121,0,2,1
66,232,0,2,70
66,371,0,2,1
66,372,0,2,1
66,1078,0,2,1
66,59,7,2,26
66,2817,0,2,26
66,13807,0,2,1
66,15037,0,2,4
66,1482,9,2,103
66,3202,5,2,26
66,16592,8,2,13
66,16602,5,2,1
66,1535,9,2,37
66,17513,6,2,12
66,27417,6,2,1
66,552,0,2,54
66,1313,0,2,50
66,1132,0,2,50
66,859,0,2,48
66,874,0,2,51
66,8624,0,2,30
66,10444,0,2,24
66,11385,0,2,25
66,10155,0,2,13
66,11783,0,2,13
66,16385,0,2,12
66,501,0,2,26
66,2471,0,2,1787
66,223,8,2,153
66,225,8,2,64
66,6033,8,2,97
66,813,8,2,291
66,1324,0,2,4
66,6702,8,2,175
66,9982,0,2,5
66,365,0,2,1
66,18507,6,2,12
66,19671,0,2,7
66,120,8,2,26
66,121,7,2,51
66,2238,9,2,3
66,850,7,2,13
66,4353,0,2,12
66,132,7,2,49
66,243,7,2,13
66,507,7,2,2
66,9900,0,2,140
66,8533,6,2,1
66,747,7,2,2
66,6728,6,2,1
66,270,9,2,13
66,777,9,2,10
66,6904,0,2,1
66,7728,0,2,1
66,11077,9,2,3
66,28607,0,2,15
66,8074,8,2,12
66,9515,0,2,1
66,2390,0,2,100
66,730,0,2,2
66,431,10,2,1
66,5902,0,2,2
66,15291,0,2,2
66,3210,0,2,2
66,11013,8,2,12
66,13403,0,2,1
66,3092,8,2,12
66,4814,8,2,12
66,13767,0,2,2
66,7054,8,2,26
66,10298,0,2,1
66,9366,0,2,1
66,3010,0,2,52
66,21563,7,2,12
66,14713,8,2,13
66,18661,0,2,2
66,469,0,2,24
66,1604,10,2,203
66,6045,0,2,25
66,9656,0,2,12
66,10460,0,2,13
66,11739,0,2,13
66,3375,7,2,2
66,733,0,2,2
66,3545,0,2,373
66,8634,7,2,2
66,15439,0,2,1
66,8841,8,2,12
66,10790,8,2,10
66,15437,0,2,1
66,10209,0,2,2
66,2173,0,2,1
66,4050,7,2,52
66,11771,8,2,25
66,15487,0,2,9
66,16916,0,2,1
66,4898,9,2,24
66,6707,7,2,12
66,9136,0,2,6
66,1909,0,2,2
66,600,0,2,12
66,21105,7,2,10
66,23441,0,2,1
66,149,7,2,12
66,3057,6,2,6
66,1912,0,2,13
66,18729,0,2,1
66,334,0,2,76
66,1138,0,2,52
66,4052,0,2,39
66,521,0,2,52
66,1110,0,2,39
66,20,7,2,220
66,10161,8,2,11
66,350,0,2,51
66,353,0,2,51
66,351,0,2,49
66,1060,0,2,24
66,752,0,2,1
66,853,8,2,26
66,326,8,2,4
66,527,0,2,276
66,1564,0,2,192
66,907,6,2,12
66,30625,0,2,12
66,6609,7,2,26
66,4069,7,2,46
66,10810,7,2,13
66,2993,0,2,13
66,4214,0,2,13
66,1254,0,2,114
66,5774,7,2,2
66,4021,8,2,12
66,9926,9,2,12
66,11123,9,2,12
66,8063,0,2,2
66,199,10,2,1
66,154,0,2,64
66,2117,0,2,13
66,425,0,2,2
66,4722,8,2,25
66,1816,0,2,78
66,3470,8,2,24
66,1532,7,2,12
66,32684,7,2,1
66,8986,8,2,22
66,3574,7,2,2
66,12695,7,2,2
66,8449,7,2,12
66,1043,0,2,2
66,687,7,2,52
66,508,7,2,296
66,13679,7,2,77
66,7058,8,2,24
66,10321,7,2,13
66,12711,7,2,13
66,19251,7,2,1
66,3457,0,2,13
66,4752,0,2,13
66,15933,7,2,1
66,1562,9,2,25
66,553,7,2,13
66,19383,8,2,13
66,22537,7,2,13
66,31994,6,2,13
66,34467,5,2,13
66,550,7,2,27
66,481,7,2,224
66,482,7,2,180
66,392,8,2,112
66,1041,0,2,1
66,11111,0,3,1
66,7674,0,3,4
66,918,0,3,3
66,5060,0,3,5
66,251,0,3,41
66,11021,0,3,9
66,12979,0,3,6
66,23673,0,3,4
66,13333,0,3,3
66,10798,0,3,3
66,6682,0,6,0
66,1292,0,6,0
66,32977,0,6,0
66,45489,0,6,0
66,857,0,6,0
66,31580,0,6,0
66,33253,0,6,0
66,30123,0,6,0
66,31173,0,6,0
66,25013,0,6,0
66,19429,0,6,0
66,28981,0,6,0
66,33245,0,6,0
66,35923,0,6,0
66,31139,0,6,0
66,37747,0,6,0
66,15085,0,6,0
66,6547,0,6,0
66,9989,0,6,0
66,24833,0,6,0
66,30654,0,6,0
66,21995,0,6,0
66,33506,0,6,0
66,34465,0,6,0
66,12967,0,6,0
66,28249,0,6,0
66,44081,0,6,0
66,33046,0,6,0
66,36483,0,6,0
66,6347,0,6,0
66,8516,0,6,0
66,5081,0,6,0
66,10030,0,6,0
66,12365,0,6,0
66,57,0,6,0
66,9513,0,6,0
66,27727,0,6,0
66,31417,0,6,0
66,889,0,6,0
66,1519,0,6,0
66,18767,0,6,0
66,35118,0,6,0
66,41467,0,6,0
66,34618,0,6,0
66,11633,0,6,0
66,34751,0,6,0
66,150,0,6,0
66,10490,0,6,0
66,31964,0,6,0
66,33486,0,6,0
66,36456,0,6,0
66,38408,0,6,0
66,35459,0,6,0
66,10719,0,6,0
66,14967,0,6,0
66,34566,0,6,0
66,28755,0,6,0
66,32365,0,6,0
66,31478,0,6,0
66,32867,0,6,0
66,38003,0,6,0
66,42250,0,6,0
66,33354,0,6,0
66,28999,0,6,0
66,32483,0,6,0
66,13349,0,6,0
66,14741,0,6,0
66,18671,0,6,0
66,1818,0,6,0
66,1575,0,6,0
66,2904,0,6,0
66,11703,0,6,0
66,1,0,6,26
66,32370,0,6,0
66,29976,0,6,0
66,34830,0,6,0
66,37103,0,6,0
66,34103,0,6,0
66,32189,0,6,0
66,33028,0,6,0
66,11843,0,6,0
66,8915,0,6,0
66,2025,0,6,0
66,6573,0,6,0
66,6880,0,6,0
66,28223,0,6,0
66,9379,0,6,0
66,8086,0,6,0
66,1726,0,6,0
66,16512,0,6,0
66,35120,0,6,0
66,29974,0,6,0
66,41074,0,6,0
66,21743,0,6,0
66,35086,0,6,0
66,37520,0,6,0
66,38145,0,6,0
66,23333,0,6,0
66,25567,0,6,0
66,6746,0,6,0
66,27833,0,6,0
66,23199,0,6,0
66,27831,0,6,0
66,226,0,6,0
66,790,0,6,0
66,2759,0,6,0
66,3784,0,6,0
66,3785,0,6,0
66,35972,0,6,0
66,356,0,6,0
66,22297,0,6,0
66,28701,0,6,0
66,10087,0,6,0
66,11741,0,6,0
66,227,0,6,0
66,38400,0,6,0
66,36704,0,6,0
66,22265,0,6,0
66,38680,0,6,0
66,40417,0,6,0
66,42938,0,6,0
66,33222,0,6,0
66,32696,0,6,0
66,5114,0,6,0
66,24765,0,6,0
66,35222,0,6,0
66,25183,0,6,0
66,239,0,6,0
66,384,0,6,0
66,395,0,6,0
66,23289,0,6,0
66,27633,0,6,0
66,1571,0,6,0
66,9969,0,6,0
66,15417,0,6,0
66,34096,0,6,0
66,35843,0,6,0
66,36838,0,6,0
66,37491,0,6,0
66,44087,0,6,0
66,28977,0,6,0
66,10793,0,6,0
66,20583,0,6,0
66,28891,0,6,0
66,32935,0,6,0
66,38883,0,6,0
66,40776,0,6,0
66,15613,0,6,0
66,18055,0,6,0
66,6895,0,6,0
66,9065,0,6,0
66,11663,0,6,0
66,13115,0,6,0
66,18835,0,6,0
66,10350,0,6,0
66,32011,0,6,0
66,34948,0,6,0
66,4551,0,6,0
66,20689,0,6,0
66,5835,0,6,0
66,41911,0,6,0
66,15809,0,6,0
66,31109,0,6,0
66,8479,0,6,0
66,43591,0,6,0
66,15195,0,6,0
66,11617,0,6,0
66,24703,0,6,0
66,15451,0,6,0
66,934,0,6,0
66,41006,0,6,0
66,1889,0,6,0
66,6064,0,6,0
66,12461,0,6,0
66,14645,0,6,0
66,16928,0,6,0
66,28825,0,6,0
66,35376,0,6,0
66,31234,0,6,0
66,33654,0,6,0
66,1019,0,6,0
66,1020,0,6,0
66,20431,0,6,0
66,35075,0,6,0
66,39538,0,6,0
66,37029,0,6,0
66,24471,0,6,0
66,10408,0,6,0
66,136,0,6,0
66,11061,0,6,0
66,11135,0,6,0
66,12189,0,6,0
66,7088,0,6,0
66,33899,0,6,0
66,45577,0,6,0
66,37710,0,6,0
66,36963,0,6,0
66,37962,0,6,0
66,6811,0,6,0
66,34542,0,6,0
66,3731,0,6,25
66,36124,0,6,0
66,39534,0,6,0
66,25649,0,6,0
66,14467,0,6,0
66,5680,0,6,0
66,7791,0,6,0
66,16904,0,6,0
66,27991,0,6,0
66,33248,0,6,0
66,33840,0,6,0
66,35416,0,6,0
66,36754,0,6,0
66,16033,0,6,0
66,16035,0,6,0
66,23425,0,6,0
66,6594,0,6,0
66,33018,0,6,0
66,1691,0,6,0
66,24439,0,6,0
66,1606,0,6,0
66,36407,0,6,0
66,34501,0,6,0
66,17731,0,6,0
66,28207,0,6,0
66,31566,0,6,0
66,32274,0,6,0
66,18679,0,6,0
66,38000,0,6,0
66,40456,0,6,0
66,12031,0,6,0
66,17389,0,6,0
66,20971,0,6,0
66,1579,0,6,0
66,486,0,6,0
66,35079,0,6,0
66,22535,0,6,0
66,36040,0,6,0
66,33206,0,6,0
66,35145,0,6,0
66,28851,0,6,0
66,31815,0,6,0
66,25143,0,6,0
66,11355,0,6,0
66,22673,0,6,0
66,24415,0,6,0
66,30311,0,6,0
66,22145,0,6,0
66,23317,0,6,0
66,32949,0,6,0
66,4080,0,6,0
66,2971,0,6,0
66,18153,0,6,0
66,19703,0,6,0
66,2034,0,6,0
66,22097,0,6,0
66,31741,0,6,0
66,18115,0,6,0
66,14513,0,6,0
66,38256,0,6,0
66,33299,0,6,0
66,9756,0,6,0
66,20785,0,6,0
66,35062,0,6,0
66,37031,0,6,0
66,32902,0,6,0
66,16890,0,6,0
66,30705,0,6,0
66,19257,0,6,0
66,7103,0,6,0
66,10620,0,6,0
66,3656,0,6,0
66,164,0,6,0
66,457,0,6,0
66,21939,0,6,0
66,24701,0,6,0
66,28957,0,6,0
66,3655,0,6,0
66,23755,0,6,0
66,34577,0,6,0
66,4081,0,6,0
66,32983,0,6,0
66,34534,0,6,0
66,34591,0,6,0
66,10379,0,6,0
66,11665,0,6,0
66,42894,0,6,0
66,30,0,6,0
66,31414,0,6,0
66,42260,0,6,0
66,18897,0,6,0
66,27787,0,6,0
66,19815,0,6,0
66,41345,0,6,0
66,32668,0,6,0
66,32566,0,6,0
66,1698,0,6,0
66,5690,0,6,0
66,20507,0,6,0
66,30503,0,6,0
66,31452,0,6,0
66,6512,0,6,0
66,10197,0,6,0
66,30276,0,6,0
66,34134,0,6,0
66,31772,0,6,0
66,12355,0,6,0
66,2966,0,6,0
66,5341,0,6,0
66,38026,0,6,0
66,24211,0,6,0
66,38555,0,6,0
66,42282,0,6,0
66,34262,0,6,0
66,30714,0,6,0
66,26243,0,6,0
66,28927,0,6,0
66,5530,0,6,0
66,6896,0,6,0
66,10588,0,6,0
66,24075,0,6,0
66,36023,0,6,0
66,3366,0,6,0
66,5682,0,6,0
66,9981,0,6,0
66,12753,0,6,0
66,15651,0,6,0
66,22135,0,6,0
66,31559,0,6,0
66,13601,0,6,0
66,23281,0,6,0
66,39491,0,6,0
66,33926,0,6,0
66,23421,0,6,0
66,12137,0,6,0
66,1699,0,6,0
66,3004,0,6,0
66,2153,0,6,0
66,1037,0,6,0
66,12929,0,6,0
66,34539,0,6,0
66,6171,0,6,0
66,9130,0,6,0
66,957,0,6,0
66,1914,0,6,0
66,9088,0,6,0
66,17137,0,6,0
66,130,0,6,0
66,33726,0,6,0
66,131,0,6,0
66,2143,0,6,0
66,32542,0,6,0
66,13759,0,6,0
66,34102,0,6,0
66,205,0,6,0
66,19365,0,6,0
66,11499,0,6,0
66,34839,0,6,0
66,2605,0,6,0
66,6500,0,6,0
66,10073,0,6,0
66,35069,0,6,0
66,20371,0,6,0
66,5355,0,6,0
66,6634,0,6,0
66,23201,0,6,0
66,31229,0,6,0
66,36803,0,6,0
66,33994,0,6,0
66,18119,0,6,0
66,355,0,6,0
66,2787,0,6,0
66,6773,0,6,0
66,23273,0,6,0
66,3420,0,6,0
66,7724,0,6,0
66,100,0,6,0
66,11371,0,6,0
66,21755,0,6,0
66,16498,0,6,0
66,25777,0,6,0
66,35760,0,6,0
66,7662,0,6,0
66,13125,0,6,0
66,25835,0,6,0
66,12815,0,6,0
66,440,0,6,0
66,23151,0,6,0
66,27741,0,6,0
66,32175,0,6,0
66,28735,0,6,0
66,2923,0,6,0
66,7082,0,6,0
66,5262,0,6,0
66,22101,0,6,0
66,3588,0,6,0
66,21195,0,6,0
66,34823,0,6,0
66,30375,0,6,0
66,33362,0,6,0
66,35774,0,6,0
66,36536,0,6,0
66,33033,0,6,0
66,7705,0,6,0
66,9253,0,6,0
66,30484,0,6,0
66,16524,0,6,0
66,14289,0,6,0
66,34152,0,6,0
66,31680,0,6,0
66,33417,0,6,0
66,33013,0,6,0
66,7311,0,6,0
66,849,0,6,0
66,4382,0,6,0
66,11757,0,6,0
66,36475,0,6,0
66,21881,0,6,0
66,173,0,6,0
66,34411,0,6,0
66,37408,0,6,0
66,32093,0,6,0
66,33004,0,6,0
66,12445,0,6,0
66,14189,0,6,0
66,22,0,6,0
66,995,0,6,0
66,4053,0,6,0
66,2752,0,6,0
66,22687,0,6,0
66,16870,0,6,0
66,9941,0,6,0
66,43629,0,6,0
66,22319,0,6,0
66,27899,0,6,0
66,36511,0,6,0
66,37799,0,6,0
66,41589,0,6,0
66,14227,0,6,0
66,4224,0,6,0
66,33023,0,6,0
66,6,0,6,0
66,27,0,6,0
66,177,0,6,0
66,969,0,6,0
66,34474,0,6,0
66,37008,0,6,0
66,17909,0,6,0
66,34076,0,6,0
66,4896,0,6,0
66,31178,0,6,0
66,21439,0,6,0
66,856,0,6,0
66,30901,0,6,0
66,33208,0,6,0
66,16742,0,6,0
66,7,0,6,0
66,202,0,6,0
66,6956,0,6,0
66,25879,0,6,0
66,10521,0,6,0
66,861,0,6,0
66,3091,0,6,0
66,14813,0,6,0
66,39547,0,6,0
66,23847,0,6,0
66,3614,0,6,0
66,37779,0,6,0
66,35714,0,6,0
66,37893,0,6,0
66,39836,0,6,0
66,44208,0,6,0
66,7785,0,6,0
66,30740,0,6,0
66,6586,0,6,0
66,9441,0,6,0
66,32995,0,6,0
66,35382,0,6,0
66,1195,0,6,0
66,11319,0,6,0
66,1840,0,6,0
66,3712,0,6,0
66,11837,0,6,0
66,14075,0,6,0
66,5300,0,6,0
66,3228,0,6,0
66,34863,0,6,0
67,34566,0,1,23
67,22777,0,1,30
67,813,9,1,137
67,22043,6,1,52
67,227,0,1,1
67,918,0,1,5
67,22535,0,1,1
67,19,0,1,3
67,21,0,1,336
67,527,9,1,127
67,30296,0,1,0
67,5525,10,2,25
67,5762,6,2,3
67,25397,7,2,12
67,11759,9,2,24
67,22199,10,2,24
67,4744,7,2,12
67,5772,8,2,1
67,6987,9,2,1
67,8577,9,2,2
67,16201,6,2,13
67,19429,9,2,12
67,6547,10,2,13
67,9989,10,2,11
67,24833,9,2,22
67,9919,10,2,25
67,7817,9,2,12
67,21185,10,2,25
67,27663,9,2,25
67,22789,10,2,12
67,20787,10,2,13
67,22547,7,2,13
67,269,9,2,366
67,21405,9,2,12
67,14345,8,2,12
67,1689,9,2,3
67,12293,8,2,13
67,21677,7,2,25
67,4975,10,2,12
67,59,10,2,26
67,1311,7,2,1
67,596,8,2,1
67,2167,9,2,23
67,1575,10,2,25
67,2904,10,2,25
67,11703,9,2,13
67,12549,8,2,12
67,16592,8,2,13
67,15583,9,2,12
67,19163,8,2,10
67,1535,10,2,37
67,223,9,2,153
67,6033,8,2,97
67,226,8,2,13
67,10779,6,2,6
67,10851,3,2,6
67,6702,10,2,175
67,18507,7,2,12
67,22265,9,2,13
67,9367,7,2,12
67,5114,10,2,64
67,21521,4,2,2
67,4725,9,2,12
67,25183,7,2,12
67,384,8,2,13
67,395,9,2,13
67,28907,7,2,12
67,16918,8,2,11
67,19363,9,2,11
67,23079,7,2,13
67,21431,9,2,13
67,17895,9,2,24
67,133,8,2,12
67,881,10,2,1
67,10793,10,2,22
67,20583,9,2,25
67,270,9,2,13
67,11617,10,2,12
67,24703,7,2,12
67,15451,10,2,12
67,8074,8,2,12
67,22835,7,2,13
67,20853,7,2,12
67,11005,7,2,2
67,10408,7,2,1
67,11061,10,2,148
67,13271,9,2,1
67,19951,9,2,1
67,12189,9,2,22
67,185,8,2,26
67,18,7,2,24
67,186,8,2,13
67,187,8,2,1
67,11013,8,2,12
67,22123,5,2,12
67,21327,8,2,12
67,16668,8,2,12
67,18679,9,2,24
67,21659,9,2,1
67,7593,9,2,12
67,11887,10,2,13
67,17541,5,2,2
67,2841,7,2,2
67,17265,10,2,25
67,20785,8,2,26
67,9936,7,2,12
67,21863,9,2,12
67,29575,5,2,4
67,11761,4,2,12
67,21603,7,2,12
67,10620,9,2,26
67,16067,9,2,26
67,23755,9,2,24
67,20,10,2,220
67,442,9,2,1
67,936,9,2,1
67,2144,9,2,1
67,1735,8,2,500
67,2472,10,2,1
67,4437,10,2,1
67,6325,10,2,1
67,8246,10,2,1
67,10589,10,2,1
67,13667,9,2,1
67,30,9,2,26
67,32,10,2,1
67,19815,10,2,12
67,20507,9,2,12
67,30276,8,2,12
67,6893,7,2,2
67,9308,6,2,2
67,10380,6,2,1
67,12355,9,2,1
67,8769,10,2,12
67,13659,10,2,13
67,13057,4,2,6
67,20159,10,2,4
67,13601,8,2,22
67,19315,3,2,12
67,23309,8,2,12
67,13599,9,2,22
67,28497,8,2,12
67,21561,9,2,11
67,11499,10,2,12
67,13055,9,2,3
67,22663,7,2,12
67,21033,8,2,12
67,11763,6,2,12
67,22273,9,2,12
67,154,9,2,64
67,23273,10,2,22
67,16498,10,2,25
67,23775,7,2,1
67,25777,7,2,12
67,13125,10,2,25
67,1633,5,2,4
67,19775,9,2,12
67,22101,10,2,12
67,9253,10,2,24
67,19841,7,2,14
67,11757,10,2,25
67,21881,9,2,24
67,16870,7,2,1
67,22319,8,2,12
67,27899,8,2,12
67,14227,9,2,13
67,4224,10,2,25
67,3457,10,2,13
67,8422,10,2,1
67,4752,10,2,13
67,23283,9,2,11
67,1195,10,2,13
67,11319,10,2,12
67,1840,10,2,12
67,3712,10,2,12
67,5764,9,2,1
67,14075,9,2,24
67,101,0,6,0
67,713,0,6,0
67,15039,0,6,0
67,11737,0,6,0
67,16518,0,6,0
67,13143,0,6,0
67,9513,0,6,0
67,13535,0,6,0
67,16405,0,6,0
67,14741,0,6,0
67,1723,0,6,0
67,4181,0,6,0
67,6880,0,6,0
67,18689,0,6,0
67,30230,0,6,0
67,6746,0,6,0
67,15883,0,6,0
67,18001,0,6,0
67,14131,0,6,0
67,777,0,6,0
67,8630,0,6,0
67,934,0,6,0
67,1889,0,6,0
67,2130,0,6,0
67,18295,0,6,0
67,14713,0,6,0
67,18495,0,6,0
67,13655,0,6,0
67,14349,0,6,0
67,14833,0,6,0
67,330,0,6,0
67,15315,0,6,0
67,17505,0,6,0
67,11021,0,6,0
67,10165,0,6,0
67,18897,0,6,0
67,11933,0,6,0
67,14199,0,6,0
67,2966,0,6,0
67,5341,0,6,0
67,15775,0,6,0
67,13759,0,6,0
67,199,0,6,0
67,355,0,6,0
67,2787,0,6,0
67,6773,0,6,0
67,565,0,6,0
67,11577,0,6,0
67,13663,0,6,0
67,2608,0,6,0
67,8861,0,6,0
68,2928,10,1,1
68,5525,10,1,22
68,6347,10,1,13
68,57,10,1,26
68,68,10,1,23
68,3407,10,1,24
68,269,10,1,195
68,3841,10,1,104
68,1014,10,1,1
68,60,10,1,24
68,4186,10,1,24
68,1575,9,1,25
68,2904,9,1,25
68,5163,10,1,9
68,2124,0,1,2
68,4596,9,1,1
68,1535,0,1,37
68,120,10,1,26
68,73,10,1,13
68,587,0,1,0
68,934,0,1,0
68,4365,10,1,1
68,257,10,1,13
68,228,10,1,26
68,5680,9,1,13
68,1691,10,1,24
68,1579,10,1,0
68,3392,0,1,0
68,237,0,1,0
68,5079,10,1,24
68,4898,10,1,24
68,97,10,1,26
68,189,10,1,24
68,1887,9,1,24
68,157,0,1,26
68,76,10,1,13
68,1696,9,1,4
68,26243,10,1,11
68,5530,10,1,25
68,4063,9,1,6
68,5262,9,1,12
68,341,10,1,25
68,7705,10,1,1
68,2965,10,1,25
68,4382,0,1,0
68,22,10,1,178
68,815,9,1,1
68,814,10,1,1
68,1190,10,1,1
68,4053,10,1,7
68,2752,10,1,6
68,3457,10,1,13
68,4752,10,1,13
68,3269,9,2,1
68,50,10,2,24
68,101,10,2,13
68,1222,10,2,26
68,232,9,2,70
68,831,10,2,24
68,2167,10,2,23
68,1194,10,2,12
68,918,10,2,201
68,7472,10,2,1
68,10643,10,2,1
68,2951,10,2,1
68,9735,10,2,1
68,6945,10,2,1
68,2034,10,2,24
68,2966,10,2,13
68,16498,10,2,25
68,3588,10,2,51
68,4884,10,2,26
68,22319,10,2,12
68,1860,10,2,14
68,2683,10,2,12
68,4224,10,2,25
68,4181,10,3,13
68,2294,10,3,1
68,1735,10,3,333
68,6201,9,3,2
68,6194,0,3,21
68,4502,10,3,3
68,6682,0,6,4
68,49,9,6,2
68,1003,10,6,2
68,304,10,6,2
68,303,10,6,22
68,880,10,6,22
68,2198,10,6,2
68,3297,10,6,21
68,8888,0,6,0
68,356,8,6,5
68,9969,10,6,0
68,1604,10,6,144
68,6572,0,6,0
68,5751,0,6,4
70,36649,0,1,4
70,40417,0,1,15
70,41120,0,1,6
70,5114,0,1,37
70,39534,0,1,5
70,40839,0,1,9
70,853,0,1,11
70,39587,0,1,4
70,4224,0,1,17
70,41226,0,1,3
70,9989,7,2,11
70,11111,8,2,12
70,24833,6,2,22
70,34618,6,2,12
70,31043,5,2,12
70,31964,8,2,13
70,33486,8,2,25
70,36456,8,2,25
70,38408,6,2,25
70,36896,6,2,1
70,31478,7,2,12
70,32867,9,2,12
70,34944,0,2,1
70,33071,8,2,1
70,14741,7,2,12
70,34382,6,2,12
70,34103,9,2,1
70,32189,8,2,12
70,33028,7,2,11
70,16592,4,2,13
70,1535,9,2,37
70,37520,10,2,24
70,30346,8,2,1
70,39792,6,2,12
70,32901,4,2,12
70,18507,8,2,12
70,36704,8,2,12
70,22265,7,2,13
70,26213,6,2,1
70,19671,0,2,7
70,35198,0,2,1
70,38680,9,2,25
70,33222,0,2,12
70,2890,6,2,1
70,35222,8,2,12
70,39533,8,2,11
70,20583,7,2,14
70,15809,0,2,13
70,28825,6,2,12
70,431,9,2,1
70,3092,6,2,12
70,37999,7,2,12
70,40591,9,2,12
70,40716,0,2,12
70,40221,7,2,13
70,38000,8,2,26
70,22535,8,2,24
70,39582,3,2,12
70,33206,8,2,13
70,28851,9,2,1
70,4898,8,2,24
70,6707,7,2,12
70,22145,8,2,10
70,6793,0,2,1
70,21105,5,2,10
70,164,8,2,1
70,41168,0,2,1
70,30,10,2,26
70,32,8,2,1
70,40515,5,2,10
70,10161,8,2,11
70,30276,9,2,12
70,34134,7,2,12
70,39705,0,2,6
